Company ID,Company Name,Total Jobs,Total CVs,Total Revenue
3842947,KAT UK,0,0,0
3842937,Protek Group,0,0,0
3842939,DP Interiors,1,0,0
3842935,Keepout Windows,0,0,0
3842932,Metal Yapi,0,0,0
3842929,S D Samuels,0,0,0
3842934,NW Fire Solutions,0,0,0
3842920,Y&N Glass,0,0,0
3842933,HDL,0,0,0
3842918,Legionella and Fire Safe Services,3,0,2850
3842931,York Fabrica,2,0,9750
3842913,Cubic Facades,4,2,0
3842916,Midas Aluminium,1,0,0
3842905,AMS Cladding,9,0,5625
3842912,Novo Facades,7,0,0
3842901,Otis,2,0,6250
3842897,G&A Fire Protection,1,0,0
3842895,SRL Ltd,10,0,0
3842893,V&D Interiors,1,0,0
3842890,G & A FIRE PROTECTION LTD,0,0,0
3842903,Capital Fire Doors,0,0,0
3842888,Dortech Architectural Systems,15,0,10000
3842887,Charles Henshaw & Sons,1,0,0
3842886,McStone Systems T/A Stone Systems,0,0,0
3842889,Avenue Building Corp,8,0,12600
3842878,Redshield Engineering Ltd,2,0,4200
3842881,Fixings North West,1,0,0
3842875,Aleron Contractors,1,0,0
3842871,Entec,0,0,0
3842874,GlassHus Facades,3,0,0
3842855,Abbey Roofing,0,0,0
3842877,Glass & AluCAD Ltd,2,0,0
3842852,Regional Building Control,0,0,0
3842853,PFP FIRE SYSTEMS IRELAND LIMITED,1,0,0
3842861,SCL Interiors,2,0,0
3842846,Align Building Control,11,0,36400
3842845,A&S Landscape,1,0,0
3842851,NDM (Metal Roofing & Cladding),2,0,24.5
3842850,CLC Contractors Ltd,9,0,7420
3842835,Metrics Design,2,0,0
3842833,HKL Specialists Ltd,0,0,0
3842830,Mitrex,5,0,16000
3842829,BTC Group,0,0,0
3842840,"Giroux Glass, Inc",41,0,43250
3842839,York Marble,0,0,0
3842825,Benx,6,0,0
3842841,ESS - Supply chain,1,0,21320
3842824,Fenland Flat Roofing,0,0,0
3842819,Rhino Exteriors,0,0,0
3842818,The Parkside Group (Comar),0,0,0
3842821,DPL Steel Buildings,0,0,0
3842814,Cavan Roofing & Engineering,0,0,0
3842820,FH Dale,0,0,0
3842826,LLANTRISANT FIRESTOP SYSTEMS LTD,0,0,0
3842827,CCS Facades,16,0,24214.29
3842813,BBR Roofing,0,0,0
3842792,MAP Engineers,0,0,0
3842791,SMK Engineering,0,0,0
3842790,Moore Steel Developments,0,0,0
3842815,Proteus Engineered Facade Technology,15,0,11340
3842788,Bolton Structures,0,0,0
3842787,H Young Structures,0,0,0
3842801,Aleron Fire Protection,10,0,20950
3842785,Drywall Solutions,4,0,0
3842779,Mungret Engineering,0,0,0
3842778,Mossie Lane Steel Fabrications,0,0,0
3842777,Gypcraft,2,0,6875
3842775,BSB Structural,0,0,0
3842774,Clad-it,0,0,0
3842780,Complete Roofing Systems,6,0,0
3842767,Bysteel,0,0,0
3842789,Express Steelworks Ltd,2,0,2000
3842764,John Clarke Steel Fabrications,0,0,0
3842786,Standard Patent Glazing Company Limited,2,0,0
3842766,Gruppo Aluman,1,0,60.5
3842762,Nortem Cladding,1,0,0
3842761,Complete Building Control,5,0,6000
3842756,Arch UK Biocides,1,0,2.63
3842757,MARK FENTON DESIGN SERVICES LTD,0,0,0
3842760,Compliance Building Control,0,0,0
3842749,Braddan Structures,0,0,0
3842768,P J Installations (Midlands),2,0,185107.5
3842750,Glastech Glazing Contractors,17,0,30060
3842745,CMC Northern Ireland Ltd,2,0,0
3842744,Lindner Interiors,2,0,0
3842740,Butler and Young,0,0,0
3842758,ICW Technical Service Limited,26,0,32250
3842739,VolkerLaser,6,0,5080
3842734,Fire Protection Specialists ie,1,0,0
3842735,JEWEL PASSIVE FIRE PROTECTION LTD,0,0,0
3842741,Arrow Industrial,0,0,0
3842730,Stoic Roofing and Construction,0,0,0
3842729,Vantage,1,0,0
3842726,Lynbrook Glass & Architectural,17,0,0
3842733,RFL Facades,0,0,0
3842723,Vidaris,0,0,0
3842721,Island Exterior Fabricators (New York),0,0,0
3842719,Alternate Glazing Systems Ltd,0,0,0
3842718,Clearbrook Glass,0,0,0
3842714,MJS Glazing,0,0,0
3842724,Walsh Glass & Metal Inc,0,0,0
3842711,Adstone Construction,0,0,0
3842732,UK Roofing Specialist,1,0,120
3842720,Stanmore Contractors Ltd,23,0,23625
3842707,Harrogate Steel,0,0,0
3842713,JM Passive Fire Protection Ltd,2,0,3350
3842706,Bourne Group,4,0,0
3842703,Blue Chip PFP,1,0,0
3842701,Aldworth Roofing,0,0,0
3842700,Building Envelope Systems,12,0,0
3842697,A T E Fire Protection Ltd,0,0,0
3842710,CLM Fireproofing,8,0,9750
3842696,Pioneer Design & Build,0,0,0
3842705,REIDsteel,0,0,0
3842690,VGV Facades,0,0,0
3842687,IC Trade Frame,0,0,0
3842686,Keylon Interiors,1,0,4200
3842685,Noble House,0,0,0
3842684,Cook Brown Building Control Ltd,14,0,6000
3842689,volkerlaser,0,0,0
3842682,Jessella,24,0,8250
3842672,Regency Facades,1,0,0
3842670,WRR-UK Ltd,0,0,0
3842680,Metadecor,1,0,0
3842662,NRA Roofing,0,0,0
3842656,Gerco-Fas Ltd,0,0,0
3842669,MDIS,9,0,17215
3842655,Teckentrup,3,0,8750
3842653,Ashwin Technical,0,0,0
3842660,Architectural Glass Systems,2,0,0
3842659,Q9,0,0,0
3842654,Bluestone,3,0,0
3842644,Volker Laser,1,0,0
3842642,Caxton Builders,0,0,0
3842645,Enhanced Glazing Systems,14,0,50
3842636,East Coast Fabrication,0,0,0
3842637,Miller Fabrications,0,0,0
3842633,R H Fullwood & Co Ltd,0,0,0
3842641,Acorn Aluminium,0,0,0
3842630,Elland Steel,0,0,0
3842627,Stoic Roofing,0,0,0
3842626,Dearnside Fabrications,1,0,0
3842629,Lester Cladding North West,7,0,4750
3842622,Groupe Lessard,2,0,0
3842624,Adey Steel,1,0,6000
3842616,Struct Steel Engineering,0,0,0
3842615,Robinsons,1,0,0
3842634,Newell Roofing,1,0,11000
3842612,MOY Materials,0,0,0
3842618,Bell Group,10,0,0
3842611,Impact Roofing & Building,0,0,0
3842609,Danosa,0,0,0
3842608,Axter,0,0,0
3842610,Bauder,2,0,0
3842603,CLM drylining,0,0,0
3842601,A Plus Installations,1,0,60
3842600,KONE,4,0,0
3842607,TSL Ltd (Topek Southern Limited),2,0,16402.22
3842599,Ridgeway Facades,5,0,8241
3842595,Conttego,0,0,0
3842594,Fabrite,1,0,0
3842598,Checkmate Fire Solutions,10,0,0
3842592,Lomas Structural,0,0,0
3842605,Classic Roofing LTD,0,0,0
3842596,BDL Drylining,0,0,0
3842580,Conaty Steel,0,0,0
3842588,JP Murphy Bros Farm and Industrial Buildings,0,0,0
3842577,Stanta,0,0,0
3842576,Lixnaw,0,0,0
3842575,Earls Engineering,0,0,0
3842574,Regan Structural Steel,0,0,0
3842573,Kevin Cassidy Engineering,0,0,0
3842572,Newtowngore Engineering,0,0,0
3842578,Orona,3,0,17062.5
3842569,Steel Soltutions,1,0,10
3842571,Steel & Roofing Systems,0,0,0
3842567,Parkwest Fire Protection Ltd,2,0,7500
3842563,Fire Protection Compliance,3,0,0
3842562,Accurate Roofing Ltd,0,0,0
3842565,Aran Fire Protection,2,0,0
3842561,Premier Seal,0,0,0
3842560,Lancashire Double Glazing,23,0,9625
3842564,opus waterproofing,0,0,0
3842551,PCE ltd,0,0,0
3842559,Medlock Dry Construction Ltd,0,0,0
3842548,Pacc Engineering,0,0,0
3842558,Cairnhill Structures,1,0,0
3842552,Fabricat,0,0,0
3842549,Noel C Duggan,1,0,60
3842544,Cleveland Bridge,0,0,0
3842545,The Fireseal Group - (Fireseal Contracts Limited),1,0,0
3842539,Sharpfibre,6,0,0
3842538,Kiernan Steel,0,0,0
3842547,Stortford Interiors,5,0,6875
3842537,O'Dwyer Steel,5,0,3097.69
3842531,FPS,0,0,0
3842540,Optima Interiors,13,0,19500
3842528,ESS Modular,3,0,0
3842530,SIAC,1,0,12
3842523,Shevlin Engineering,1,0,33
3842536,Hillmoore Fire Protection Ltd,4,0,9750
3842519,Matrex Window Systems,3,0,0
3842535,NOE Construction,0,0,0
3842533,Roofdec,13,0,19300
3842527,Ball and Berry Limited,6,0,0
3842521,Make By Design,0,0,0
3842514,Contract Glaziers,30,0,13140
3842516,Barrie Metro Glass,22,0,96000
3842498,M&G Steel,15,0,173400
3842493,Ldm slate roofing ltd,0,0,0
3842492,Fleetwood Roofing,0,0,0
3842479,Complete Roofing System,0,0,0
3842496,Pure Exteriors,0,0,0
3842476,Gen Drywall,12,0,21275
3842471,Independent Fire Inspections,2,0,0
3842503,Krisro Metals,5,0,14400
3842478,Avonside Group,8,0,0
3842465,Direct Engineering,1,0,0
3842468,Global HSE,24,0,37250
3842460,West Drylining & Facades,4,0,10675
3842462,Sean Brady Construction & Engineering Ltd,0,0,0
3842458,Sylk Interiors,9,0,4375
3842464,Sterling Plastering,0,0,0
3842456,Mansell Finishes,9,0,12000
3842451,Fairway Interiors,2,0,0
3842454,SCS Building Solutions,4,0,5000
3842443,Bespoke Construction,11,0,29200
3842457,Horbury Group,8,0,4750
3842438,Newbury Test Company,2,4,4000
3842440,M.A. Witcombe LTD,3,0,60.5
3842441,Measom Dryline,24,0,35700
3842442,Taylor Hart,11,0,34915
3842448,CG Reynolds,17,0,41375
